SPM (Spatial Population Model)
Call: spm -p -q -g 0 -o profile.dat 
Date: Sun Aug 19 08:57:15 2018
v1.1-2018-05-31 (rev. 1291). Copyright (c) 2008-2018, NIWA
User name: Admin
Machine name: DELL9070 (Windows_NT, PID=7804)

[mature-2002]
report.type: observation
observation.label: mature-2002
observation.year: 2002
observation.time_step: one
observation.min_age: 1
observation.max_age: 30
observation.age_plus_group: true
area age observed expected residual errorvalue processerror totalerror score
r5-c5 immature+mature 8 0.00627 0.00542541 0.000844592 49 50 24.7475 0.738333
r5-c5 immature+mature 9 0.00644 0.00877283 -0.00233283 49 50 24.7475 0.682241
r5-c5 immature+mature 10 0.00627 0.01348 -0.00720998 49 50 24.7475 0.597114
r5-c5 immature+mature 11 0.00752 0.0196594 -0.0121394 49 50 24.7475 0.649995
r5-c5 immature+mature 12 0.01309 0.0271756 -0.0140856 49 50 24.7475 1.05606
r5-c5 immature+mature 13 0.03561 0.0355552 5.48497e-05 49 50 24.7475 2.89493
r5-c5 immature+mature 14 0.07693 0.0440272 0.0329028 49 50 24.7475 6.55179
r5-c5 immature+mature 15 0.06897 0.051721 0.017249 49 50 24.7475 5.49573
r5-c5 immature+mature 16 0.08607 0.057913 0.028157 49 50 24.7475 6.88442
r5-c5 immature+mature 17 0.12269 0.0621786 0.0605114 49 50 24.7475 10.2715
r5-c5 immature+mature 18 0.0949 0.0643982 0.0305018 49 50 24.7475 7.47899
r5-c5 immature+mature 19 0.08196 0.0646766 0.0172834 49 50 24.7475 6.27364
r5-c5 immature+mature 20 0.04182 0.0632508 -0.0214308 49 50 24.7475 2.87227
r5-c5 immature+mature 21 0.04153 0.0604225 -0.0188925 49 50 24.7475 2.89629
r5-c5 immature+mature 22 0.03535 0.0565171 -0.0211671 49 50 24.7475 2.46582
r5-c5 immature+mature 23 0.02224 0.0518577 -0.0296177 49 50 24.7475 1.51095
r5-c5 immature+mature 24 0.06025 0.0467473 0.0135027 49 50 24.7475 4.84544
r5-c5 immature+mature 25 0.02199 0.0414552 -0.0194652 49 50 24.7475 1.61399
r5-c5 immature+mature 26 0.0651 0.0362076 0.0288924 49 50 24.7475 5.71203
r5-c5 immature+mature 27 0.01765 0.0311822 -0.0135322 49 50 24.7475 1.39357
r5-c5 immature+mature 28 0.02861 0.0265072 0.00210283 49 50 24.7475 2.47626
r5-c5 immature+mature 29 0.01145 0.0222649 -0.0108149 49 50 24.7475 0.972905
r5-c5 immature+mature 30 0.03977 0.096205 -0.056435 49 50 24.7475 2.2977
r5-c6 immature+mature 1 0 0.00457188 -0.00457188 191 50 39.6266 0
r5-c6 immature+mature 2 0 0.000507831 -0.000507831 191 50 39.6266 0
r5-c6 immature+mature 3 0 0.000659336 -0.000659336 191 50 39.6266 0
r5-c6 immature+mature 4 0 0.000883181 -0.000883181 191 50 39.6266 0
r5-c6 immature+mature 5 0 0.00117889 -0.00117889 191 50 39.6266 0
r5-c6 immature+mature 6 0 0.00194709 -0.00194709 191 50 39.6266 0
r5-c6 immature+mature 7 0 0.00333523 -0.00333523 191 50 39.6266 0
r5-c6 immature+mature 8 0 0.00559297 -0.00559297 191 50 39.6266 0
r5-c6 immature+mature 9 0 0.00898504 -0.00898504 191 50 39.6266 0
r5-c6 immature+mature 10 0 0.013744 -0.013744 191 50 39.6266 0
r5-c6 immature+mature 11 0.0035 0.0199754 -0.0164754 191 50 39.6266 0.477527
r5-c6 immature+mature 12 0.01016 0.0275318 -0.0173718 191 50 39.6266 1.32656
r5-c6 immature+mature 13 0.03231 0.0359259 -0.00361587 191 50 39.6266 4.40127
r5-c6 immature+mature 14 0.03043 0.0443759 -0.0139459 191 50 39.6266 3.85639
r5-c6 immature+mature 15 0.06622 0.0520085 0.0142115 191 50 39.6266 9.09802
r5-c6 immature+mature 16 0.09826 0.0581078 0.0401522 191 50 39.6266 14.0986
r5-c6 immature+mature 17 0.09284 0.0622638 0.0305762 191 50 39.6266 12.9203
r5-c6 immature+mature 18 0.11378 0.0643729 0.0494071 191 50 39.6266 16.3395
r5-c6 immature+mature 19 0.09598 0.0645534 0.0314266 191 50 39.6266 13.3084
r5-c6 immature+mature 20 0.04154 0.0630504 -0.0215104 191 50 39.6266 4.94201
r5-c6 immature+mature 21 0.09169 0.0601689 0.0315211 191 50 39.6266 12.8531
r5-c6 immature+mature 22 0.06074 0.0562332 0.00450681 191 50 39.6266 8.02744
r5-c6 immature+mature 23 0.02362 0.0515631 -0.0279431 191 50 39.6266 2.7494
r5-c6 immature+mature 24 0.037 0.0464573 -0.00945728 191 50 39.6266 4.76123
r5-c6 immature+mature 25 0.03334 0.0411809 -0.0078409 191 50 39.6266 4.38118
r5-c6 immature+mature 26 0.03715 0.0359561 0.00119386 191 50 39.6266 5.16077
r5-c6 immature+mature 27 0.04264 0.0309574 0.0116826 191 50 39.6266 6.29849
r5-c6 immature+mature 28 0.02903 0.0263105 0.0027195 191 50 39.6266 4.2554
r5-c6 immature+mature 29 0.02018 0.022096 -0.00191599 191 50 39.6266 2.97743
r5-c6 immature+mature 30 0.03959 0.0955055 -0.0559155 191 50 39.6266 4.01869
r5-c7 immature+mature 1 0 0.00466375 -0.00466375 150 50 37.5 0
r5-c7 immature+mature 2 0 0.000442819 -0.000442819 150 50 37.5 0
r5-c7 immature+mature 3 0 0.000574547 -0.000574547 150 50 37.5 0
r5-c7 immature+mature 4 0 0.000769599 -0.000769599 150 50 37.5 0
r5-c7 immature+mature 5 0 0.00102726 -0.00102726 150 50 37.5 0
r5-c7 immature+mature 6 0 0.00168957 -0.00168957 150 50 37.5 0
r5-c7 immature+mature 7 0 0.00290567 -0.00290567 150 50 37.5 0
r5-c7 immature+mature 8 0 0.00492261 -0.00492261 150 50 37.5 0
r5-c7 immature+mature 9 0.00191 0.00801083 -0.00610083 150 50 37.5 0.308467
r5-c7 immature+mature 10 0.00359 0.0124182 -0.00882821 150 50 37.5 0.527116
r5-c7 immature+mature 11 0.00316 0.0182774 -0.0151174 150 50 37.5 0.416779
r5-c7 immature+mature 12 0.0141 0.0254811 -0.0113811 150 50 37.5 1.82107
r5-c7 immature+mature 13 0.02995 0.0335908 -0.00364076 150 50 37.5 3.86815
r5-c7 immature+mature 14 0.03021 0.0418722 -0.0116622 150 50 37.5 3.65648
r5-c7 immature+mature 15 0.05881 0.049485 0.009325 150 50 37.5 7.52033
r5-c7 immature+mature 16 0.09233 0.0557224 0.0366076 150 50 37.5 12.3988
r5-c7 immature+mature 17 0.08715 0.06016 0.02699 150 50 37.5 11.3244
r5-c7 immature+mature 18 0.11688 0.062664 0.054216 150 50 37.5 15.9115
r5-c7 immature+mature 19 0.09256 0.0633147 0.0292453 150 50 37.5 11.9923
r5-c7 immature+mature 20 0.04376 0.0623191 -0.0185591 150 50 37.5 4.94317
r5-c7 immature+mature 21 0.07837 0.0599467 0.0184233 150 50 37.5 9.98639
r5-c7 immature+mature 22 0.07519 0.0564915 0.0186985 150 50 37.5 9.67254
r5-c7 immature+mature 23 0.01917 0.0522495 -0.0330795 150 50 37.5 2.03019
r5-c7 immature+mature 24 0.03207 0.0475026 -0.0154326 150 50 37.5 3.76274
r5-c7 immature+mature 25 0.04138 0.0425059 -0.00112589 150 50 37.5 5.22232
r5-c7 immature+mature 26 0.02939 0.0374789 -0.00808895 150 50 37.5 3.66582
r5-c7 immature+mature 27 0.03491 0.0325993 0.00231068 150 50 37.5 4.64143
r5-c7 immature+mature 28 0.03338 0.0280007 0.00537931 150 50 37.5 4.60154
r5-c7 immature+mature 29 0.01669 0.0237744 -0.00708437 150 50 37.5 2.23119
r5-c7 immature+mature 30 0.06229 0.109139 -0.0468489 150 50 37.5 6.19872
r6-c5 immature+mature 1 0 0.00230401 -0.00230401 1 50 0.980392 0
r6-c5 immature+mature 2 0 3.70941e-05 -3.70941e-05 1 50 0.980392 0
r6-c5 immature+mature 3 0 4.78146e-05 -4.78146e-05 1 50 0.980392 0
r6-c5 immature+mature 4 0 6.40469e-05 -6.40469e-05 1 50 0.980392 0
r6-c5 immature+mature 5 0 8.54927e-05 -8.54927e-05 1 50 0.980392 0
r6-c5 immature+mature 6 0 0.00016346 -0.00016346 1 50 0.980392 0
r6-c5 immature+mature 7 0 0.000371158 -0.000371158 1 50 0.980392 0
r6-c5 immature+mature 8 0 0.000831906 -0.000831906 1 50 0.980392 0
r6-c5 immature+mature 9 0 0.00172325 -0.00172325 1 50 0.980392 0
r6-c5 immature+mature 10 0 0.00326854 -0.00326854 1 50 0.980392 0
r6-c5 immature+mature 11 0 0.0056962 -0.0056962 1 50 0.980392 0
r6-c5 immature+mature 12 0 0.00915873 -0.00915873 1 50 0.980392 0
r6-c5 immature+mature 13 0 0.0136354 -0.0136354 1 50 0.980392 0
r6-c5 immature+mature 14 0 0.0188811 -0.0188811 1 50 0.980392 0
r6-c5 immature+mature 15 0 0.0244761 -0.0244761 1 50 0.980392 0
r6-c5 immature+mature 16 0 0.029956 -0.029956 1 50 0.980392 0
r6-c5 immature+mature 17 0.25 0.0349363 0.215064 1 50 0.980392 0.724972
r6-c5 immature+mature 18 0 0.0391699 -0.0391699 1 50 0.980392 0
r6-c5 immature+mature 19 0 0.0425368 -0.0425368 1 50 0.980392 0
r6-c5 immature+mature 20 0 0.0450063 -0.0450063 1 50 0.980392 0
r6-c5 immature+mature 21 0.25 0.0466012 0.203399 1 50 0.980392 0.65436
r6-c5 immature+mature 22 0 0.0473744 -0.0473744 1 50 0.980392 0
r6-c5 immature+mature 23 0 0.0473974 -0.0473974 1 50 0.980392 0
r6-c5 immature+mature 24 0 0.0467535 -0.0467535 1 50 0.980392 0
r6-c5 immature+mature 25 0 0.0455352 -0.0455352 1 50 0.980392 0
r6-c5 immature+mature 26 0.5 0.0438397 0.45616 1 50 0.980392 1.41185
r6-c5 immature+mature 27 0 0.0417662 -0.0417662 1 50 0.980392 0
r6-c5 immature+mature 28 0 0.0394113 -0.0394113 1 50 0.980392 0
r6-c5 immature+mature 29 0 0.0368659 -0.0368659 1 50 0.980392 0
r6-c5 immature+mature 30 0 0.332106 -0.332106 1 50 0.980392 0
*end

[CAA-2007]
report.type: observation
observation.label: CAA-2007
observation.year: 2007
observation.time_step: one
observation.min_age: 1
observation.max_age: 30
observation.age_plus_group: true
area category age observed expected residual errorvalue processerror totalerror score
r1-c5 immature+mature 1 0 0.0014901 -0.0014901 531 50 45.6971 0
r1-c5 immature+mature 2 0 0.00771239 -0.00771239 531 50 45.6971 0
r1-c5 immature+mature 3 0 0.0104788 -0.0104788 531 50 45.6971 0
r1-c5 immature+mature 4 0 0.0140401 -0.0140401 531 50 45.6971 0
r1-c5 immature+mature 5 0.00484 0.0187407 -0.0139007 531 50 45.6971 0.788409
r1-c5 immature+mature 6 0.01862 0.024225 -0.00560505 531 50 45.6971 3.10994
r1-c5 immature+mature 7 0.04425 0.0311705 0.0130795 531 50 45.6971 7.72683
r1-c5 immature+mature 8 0.06063 0.0396397 0.0209903 531 50 45.6971 10.4546
r1-c5 immature+mature 9 0.08626 0.0494483 0.0368117 531 50 45.6971 14.9432
r1-c5 immature+mature 10 0.07326 0.0600049 0.0132551 531 50 45.6971 11.6636
r1-c5 immature+mature 11 0.11664 0.0701982 0.0464418 531 50 45.6971 19.5194
r1-c5 immature+mature 12 0.10229 0.0784809 0.0238091 531 50 45.6971 16.1375
r1-c5 immature+mature 13 0.0953 0.0832663 0.0120337 531 50 45.6971 14.5513
r1-c5 immature+mature 14 0.08554 0.0835367 0.00200334 531 50 45.6971 12.7456
r1-c5 immature+mature 15 0.10466 0.0792906 0.0253694 531 50 45.6971 16.5433
r1-c5 immature+mature 16 0.06753 0.0715006 -0.00397057 531 50 45.6971 10.0415
r1-c5 immature+mature 17 0.04914 0.0616437 -0.0125037 531 50 45.6971 7.18826
r1-c5 immature+mature 18 0.02562 0.0511638 -0.0255438 531 50 45.6971 3.56162
r1-c5 immature+mature 19 0.02359 0.0411451 -0.0175551 531 50 45.6971 3.47441
r1-c5 immature+mature 20 0.0176 0.0322342 -0.0146342 531 50 45.6971 2.69258
r1-c5 immature+mature 21 0.00971 0.0247104 -0.0150004 531 50 45.6971 1.52066
r1-c5 immature+mature 22 0.00314 0.0186013 -0.0154613 531 50 45.6971 0.504764
r1-c5 immature+mature 23 0.00335 0.0137896 -0.0104396 531 50 45.6971 0.5854
r1-c5 immature+mature 24 0.0024 0.0100906 -0.00769064 531 50 45.6971 0.450168
r1-c5 immature+mature 25 0.00109 0.00730297 -0.00621297 531 50 45.6971 0.21828
r1-c5 immature+mature 26 0.00112 0.00523614 -0.00411614 531 50 45.6971 0.24137
r1-c5 immature+mature 27 0.00017 0.00372453 -0.00355453 531 50 45.6971 0.0390132
r1-c5 immature+mature 28 0.00046 0.00263152 -0.00217152 531 50 45.6971 0.113093
r1-c5 immature+mature 29 0.0001 0.00184873 -0.00174873 531 50 45.6971 0.0261378
r1-c5 immature+mature 30 0.00216 0.00265377 -0.000493767 531 50 45.6971 0.536177
r2-c4 immature+mature 1 0 0.00158107 -0.00158107 673 50 46.5422 0
r2-c4 immature+mature 2 0 0.00682247 -0.00682247 673 50 46.5422 0
r2-c4 immature+mature 3 0 0.00917693 -0.00917693 673 50 46.5422 0
r2-c4 immature+mature 4 0 0.0122944 -0.0122944 673 50 46.5422 0
r2-c4 immature+mature 5 0.00974 0.0164102 -0.00667019 673 50 46.5422 1.74163
r2-c4 immature+mature 6 0.0475 0.0216199 0.0258801 673 50 46.5422 9.37251
r2-c4 immature+mature 7 0.06429 0.0281013 0.0361887 673 50 46.5422 12.4699
r2-c4 immature+mature 8 0.10283 0.0359706 0.0668594 673 50 46.5422 20.34
r2-c4 immature+mature 9 0.06476 0.045135 0.019625 673 50 46.5422 11.1474
r2-c4 immature+mature 10 0.06468 0.0551441 0.00953589 673 50 46.5422 10.5282
r2-c4 immature+mature 11 0.09297 0.0650716 0.0278984 673 50 46.5422 15.5047
r2-c4 immature+mature 12 0.09368 0.0735572 0.0201228 673 50 46.5422 15.1128
r2-c4 immature+mature 13 0.08905 0.0791283 0.00992171 673 50 46.5422 13.9116
r2-c4 immature+mature 14 0.07811 0.0807342 -0.00262421 673 50 46.5422 11.7929
r2-c4 immature+mature 15 0.09097 0.0781819 0.0127881 673 50 46.5422 14.3275
r2-c4 immature+mature 16 0.06896 0.0721615 -0.00320145 673 50 46.5422 10.4985
r2-c4 immature+mature 17 0.04368 0.0638799 -0.0201999 673 50 46.5422 6.31595
r2-c4 immature+mature 18 0.02835 0.0545991 -0.0262491 673 50 46.5422 4.00265
r2-c4 immature+mature 19 0.0231 0.0453308 -0.0222308 673 50 46.5422 3.35974
r2-c4 immature+mature 20 0.0132 0.0367401 -0.0235401 673 50 46.5422 1.91907
r2-c4 immature+mature 21 0.00942 0.0291808 -0.0197608 673 50 46.5422 1.42829
r2-c4 immature+mature 22 0.00305 0.0227793 -0.0197293 673 50 46.5422 0.470443
r2-c4 immature+mature 23 0.00384 0.0175168 -0.0136768 673 50 46.5422 0.643923
r2-c4 immature+mature 24 0.00221 0.0132927 -0.0110827 673 50 46.5422 0.393325
r2-c4 immature+mature 25 0.00069 0.00996909 -0.00927909 673 50 46.5422 0.130289
r2-c4 immature+mature 26 0.00123 0.00739804 -0.00616804 673 50 46.5422 0.250463
r2-c4 immature+mature 27 0.00089 0.00543839 -0.00454839 673 50 46.5422 0.193462
r2-c4 immature+mature 28 0.00061 0.00396402 -0.00335402 673 50 46.5422 0.141281
r2-c4 immature+mature 29 0.00033 0.00286744 -0.00253744 673 50 46.5422 0.0812434
r2-c4 immature+mature 30 0.00187 0.00595285 -0.00408285 673 50 46.5422 0.401695
r2-c5 immature+mature 1 0 0.00157149 -0.00157149 363 50 43.9467 0
r2-c5 immature+mature 2 0 0.00722428 -0.00722428 363 50 43.9467 0
r2-c5 immature+mature 3 0 0.00974093 -0.00974093 363 50 43.9467 0
r2-c5 immature+mature 4 0.0077 0.0130505 -0.00535053 363 50 43.9467 1.3544
r2-c5 immature+mature 5 0.09606 0.0174202 0.0786398 363 50 43.9467 20.6147
r2-c5 immature+mature 6 0.11027 0.0227976 0.0874724 363 50 43.9467 22.8502
r2-c5 immature+mature 7 0.08588 0.0294922 0.0563878 363 50 43.9467 16.1423
r2-c5 immature+mature 8 0.09212 0.0376188 0.0545012 363 50 43.9467 16.5308
r2-c5 immature+mature 9 0.04798 0.0470599 0.000920062 363 50 43.9467 7.2401
r2-c5 immature+mature 10 0.03307 0.0573139 -0.0242439 363 50 43.9467 4.40774
r2-c5 immature+mature 11 0.04961 0.0673792 -0.0177692 363 50 43.9467 6.7466
r2-c5 immature+mature 12 0.03585 0.0758131 -0.0399631 363 50 43.9467 4.4031
r2-c5 immature+mature 13 0.04066 0.0810847 -0.0404247 363 50 43.9467 4.9948
r2-c5 immature+mature 14 0.05742 0.082144 -0.024724 363 50 43.9467 7.53364
r2-c5 immature+mature 15 0.07422 0.0788681 -0.00464808 363 50 43.9467 10.4147
r2-c5 immature+mature 16 0.05334 0.072063 -0.018723 363 50 43.9467 7.19863
r2-c5 immature+mature 17 0.04859 0.0630553 -0.0144653 363 50 43.9467 6.72324
r2-c5 immature+mature 18 0.0396 0.0531943 -0.0135943 363 50 43.9467 5.57296
r2-c5 immature+mature 19 0.03941 0.0435343 -0.00412434 363 50 43.9467 5.88875
r2-c5 immature+mature 20 0.0252 0.0347424 -0.00954243 363 50 43.9467 3.7699
r2-c5 immature+mature 21 0.01612 0.0271471 -0.0110271 363 50 43.9467 2.46089
r2-c5 immature+mature 22 0.00981 0.0208358 -0.0110258 363 50 43.9467 1.54786
r2-c5 immature+mature 23 0.01048 0.0157475 -0.00526745 363 50 43.9467 1.79034
r2-c5 immature+mature 24 0.00779 0.0117438 -0.00395381 363 50 43.9467 1.40719
r2-c5 immature+mature 25 0.00338 0.00865641 -0.00527641 363 50 43.9467 0.636696
r2-c5 immature+mature 26 0.00227 0.00631572 -0.00404572 363 50 43.9467 0.455481
r2-c5 immature+mature 27 0.00241 0.00456676 -0.00215676 363 50 43.9467 0.5184
r2-c5 immature+mature 28 0.00163 0.00327624 -0.00164624 363 50 43.9467 0.37255
r2-c5 immature+mature 29 0.00093 0.00233426 -0.00140426 363 50 43.9467 0.225434
r2-c5 immature+mature 30 0.00758 0.0042082 0.0033718 363 50 43.9467 1.70922
r3-c4 immature+mature 1 0 0.00255132 -0.00255132 64 50 28.0702 0
r3-c4 immature+mature 2 0 0.00532278 -0.00532278 64 50 28.0702 0
r3-c4 immature+mature 3 0 0.00707671 -0.00707671 64 50 28.0702 0
r3-c4 immature+mature 4 0 0.00948019 -0.00948019 64 50 28.0702 0
r3-c4 immature+mature 5 0.01382 0.0126547 0.00116533 64 50 28.0702 1.57635
r3-c4 immature+mature 6 0.02764 0.0171238 0.0105162 64 50 28.0702 3.07789
r3-c4 immature+mature 7 0 0.0227272 -0.0227272 64 50 28.0702 0
r3-c4 immature+mature 8 0.02749 0.0295871 -0.00209713 64 50 28.0702 2.63766
r3-c4 immature+mature 9 0.00635 0.0376967 -0.0313467 64 50 28.0702 0.505538
r3-c4 immature+mature 10 0.01538 0.0467894 -0.0314094 64 50 28.0702 1.20092
r3-c4 immature+mature 11 0.05081 0.0562133 -0.00540331 64 50 28.0702 4.33976
r3-c4 immature+mature 12 0.02744 0.0649109 -0.0374709 64 50 28.0702 2.02719
r3-c4 immature+mature 13 0.04312 0.0716181 -0.0284981 64 50 28.0702 3.2937
r3-c4 immature+mature 14 0.05972 0.0752738 -0.0155538 64 50 28.0702 4.75219
r3-c4 immature+mature 15 0.11957 0.0754185 0.0441515 64 50 28.0702 10.932
r3-c4 immature+mature 16 0.12042 0.0723143 0.0481057 64 50 28.0702 11.1681
r3-c4 immature+mature 17 0.09912 0.0667363 0.0323837 64 50 28.0702 9.05694
r3-c4 immature+mature 18 0.10808 0.0596334 0.0484466 64 50 28.0702 10.3884
r3-c4 immature+mature 19 0.09172 0.0518657 0.0398543 64 50 28.0702 8.90266
r3-c4 immature+mature 20 0.04714 0.044088 0.00305201 64 50 28.0702 4.29882
r3-c4 immature+mature 21 0.03976 0.0367393 0.00302074 64 50 28.0702 3.74071
r3-c4 immature+mature 22 0.02032 0.0300795 -0.0097595 64 50 28.0702 1.88264
r3-c4 immature+mature 23 0.02939 0.0242358 0.00515425 64 50 28.0702 3.00514
r3-c4 immature+mature 24 0.00879 0.0192421 -0.0104521 64 50 28.0702 0.877249
r3-c4 immature+mature 25 0.00381 0.0150707 -0.0112607 64 50 28.0702 0.395863
r3-c4 immature+mature 26 0.00374 0.0116554 -0.00791543 64 50 28.0702 0.415414
r3-c4 immature+mature 27 0.00945 0.00890918 0.000540817 64 50 28.0702 1.15062
r3-c4 immature+mature 28 0.00291 0.00673667 -0.00382667 64 50 28.0702 0.366568
r3-c4 immature+mature 29 0.00164 0.00504334 -0.00340334 64 50 28.0702 0.218644
r3-c4 immature+mature 30 0.02239 0.0132059 0.00918407 64 50 28.0702 2.61088
r3-c5 immature+mature 1 0 0.0024338 -0.0024338 948 50 47.495 0
r3-c5 immature+mature 2 0 0.00576755 -0.00576755 948 50 47.495 0
r3-c5 immature+mature 3 0 0.00767916 -0.00767916 948 50 47.495 0
r3-c5 immature+mature 4 0.00186 0.0102851 -0.00842511 948 50 47.495 0.359507
r3-c5 immature+mature 5 0.01346 0.0137246 -0.000264635 948 50 47.495 2.63462
r3-c5 immature+mature 6 0.01006 0.0185179 -0.00845789 948 50 47.495 1.78459
r3-c5 immature+mature 7 0.02496 0.0244622 0.000497829 948 50 47.495 4.48796
r3-c5 immature+mature 8 0.03261 0.031677 0.000933033 948 50 47.495 5.66634
r3-c5 immature+mature 9 0.04306 0.0401326 0.00292739 948 50 47.495 7.31146
r3-c5 immature+mature 10 0.03548 0.0495098 -0.0140298 948 50 47.495 5.48779
r3-c5 immature+mature 11 0.049 0.0590741 -0.0100741 948 50 47.495 7.59915
r3-c5 immature+mature 12 0.04325 0.0676774 -0.0244274 948 50 47.495 6.27555
r3-c5 immature+mature 13 0.04398 0.0739987 -0.0300187 948 50 47.495 6.21536
r3-c5 immature+mature 14 0.06727 0.0769933 -0.00972329 948 50 47.495 10.2341
r3-c5 immature+mature 15 0.09874 0.0762957 0.0224443 948 50 47.495 16.334
r3-c5 immature+mature 16 0.09008 0.0723016 0.0177784 948 50 47.495 14.8445
r3-c5 immature+mature 17 0.09471 0.0659096 0.0288004 948 50 47.495 16.1879
r3-c5 immature+mature 18 0.07576 0.0581508 0.0176092 948 50 47.495 12.8273
r3-c5 immature+mature 19 0.06747 0.0499215 0.0175485 948 50 47.495 11.6593
r3-c5 immature+mature 20 0.03814 0.0418764 -0.0037364 948 50 47.495 6.27418
r3-c5 immature+mature 21 0.03593 0.0344318 0.00149818 948 50 47.495 6.1888
r3-c5 immature+mature 22 0.0253 0.0278136 -0.00251358 948 50 47.495 4.40232
r3-c5 immature+mature 23 0.02471 0.0221112 0.00259882 948 50 47.495 4.55616
r3-c5 immature+mature 24 0.0246 0.017323 0.00727697 948 50 47.495 4.81863
r3-c5 immature+mature 25 0.01071 0.0133907 -0.00268066 948 50 47.495 2.07357
r3-c5 immature+mature 26 0.0105 0.0102236 0.000276377 948 50 47.495 2.16473
r3-c5 immature+mature 27 0.01027 0.00771721 0.00255279 948 50 47.495 2.25152
r3-c5 immature+mature 28 0.00648 0.00576469 0.000715312 948 50 47.495 1.4774
r3-c5 immature+mature 29 0.00335 0.0042652 -0.000915201 948 50 47.495 0.795818
r3-c5 immature+mature 30 0.01745 0.0105703 0.00687975 948 50 47.495 3.70817
r3-c6 immature+mature 1 0 0.00281458 -0.00281458 710 50 46.7105 0
r3-c6 immature+mature 2 0 0.00552931 -0.00552931 710 50 46.7105 0
r3-c6 immature+mature 3 0 0.00735766 -0.00735766 710 50 46.7105 0
r3-c6 immature+mature 4 0.00183 0.00985588 -0.00802588 710 50 46.7105 0.351324
r3-c6 immature+mature 5 0.01311 0.0131547 -4.46633e-05 710 50 46.7105 2.54122
r3-c6 immature+mature 6 0.00956 0.0177977 -0.00823767 710 50 46.7105 1.67765
r3-c6 immature+mature 7 0.01126 0.0235851 -0.0123251 710 50 46.7105 1.85133
r3-c6 immature+mature 8 0.01298 0.0306316 -0.0176516 710 50 46.7105 2.00162
r3-c6 immature+mature 9 0.01325 0.0389201 -0.0256701 710 50 46.7105 1.89909
r3-c6 immature+mature 10 0.0167 0.0481638 -0.0314638 710 50 46.7105 2.28944
r3-c6 immature+mature 11 0.03126 0.0576776 -0.0264176 710 50 46.7105 4.42277
r3-c6 immature+mature 12 0.03293 0.0663632 -0.0334332 710 50 46.7105 4.48436
r3-c6 immature+mature 13 0.03802 0.0729252 -0.0349052 710 50 46.7105 5.14656
r3-c6 immature+mature 14 0.06339 0.0762988 -0.0129088 710 50 46.7105 9.36185
r3-c6 immature+mature 15 0.10378 0.0760562 0.0277238 710 50 46.7105 17.0185
r3-c6 immature+mature 16 0.10138 0.0725153 0.0288647 710 50 46.7105 16.7685
r3-c6 immature+mature 17 0.11616 0.0665105 0.0496495 710 50 46.7105 20.2365
r3-c6 immature+mature 18 0.09147 0.0590372 0.0324328 710 50 46.7105 15.6864
r3-c6 immature+mature 19 0.08414 0.0509828 0.0331572 710 50 46.7105 14.7709
r3-c6 immature+mature 20 0.04678 0.0430114 0.00376863 710 50 46.7105 7.7456
