SPM (Spatial Population Model)
Call: spm -e 
Date: Thu Nov 20 11:00:48 2014
v1.1-2014-10-19 (rev. 1221). Copyright (c) 2008-2014, NIWA
User name: marshcrai
Machine name: KK-404-01-C (Windows_NT, PID=3956)

[initialisation-phase1]
report.type: initialisation
initialisation.initialisation_phase: Phase1
years: 60
lambda: 1e-010
lambda_hat: 0.00917615 0.000165044 3.02189e-006 5.53476e-008 1.01373e-009 1.85672e-011
lambda_years: 10 20 30 40 50 60
row column category age[1]
4 30 stock 8487.04
4 31 stock 7449.14
5 1 stock 5181.36
5 2 stock 6674.08
5 3 stock 8418.7
5 4 stock 9995.49
5 5 stock 10753
5 6 stock 11044.6
5 7 stock 11054.4
5 8 stock 10991.6
5 9 stock 10865.9
5 10 stock 10899
5 11 stock 10936.8
5 12 stock 10754.5
5 13 stock 10089.6
5 14 stock 9480.66
5 15 stock 8919.48
5 16 stock 8401.19
5 17 stock 7957.62
5 18 stock 8424.28
5 19 stock 9215.93
5 20 stock 9905.16
5 21 stock 9790.78
5 22 stock 9516.57
5 23 stock 9106.54
5 24 stock 8780.61
5 25 stock 8784.13
5 26 stock 9279.53
5 27 stock 9813.7
5 28 stock 9933
5 29 stock 9772.74
5 30 stock 8763.53
5 31 stock 7514.66
6 1 stock 4872.79
6 2 stock 6094.85
6 3 stock 7342.14
6 4 stock 8278.11
6 5 stock 8579.29
6 6 stock 8686.95
6 7 stock 8613.16
6 8 stock 8495.75
6 9 stock 8356.08
6 10 stock 8305.24
6 11 stock 8313.22
6 12 stock 8231.63
6 13 stock 7880.9
6 14 stock 7624.36
6 15 stock 7371.03
6 16 stock 7112.98
6 17 stock 6746.66
6 18 stock 7003.3
6 19 stock 7480.1
6 20 stock 7869.86
6 21 stock 7715.34
6 22 stock 7577.54
6 23 stock 7422.37
6 24 stock 7272.44
6 25 stock 7314.08
6 26 stock 7713.13
6 27 stock 8134.91
6 28 stock 8304.6
6 29 stock 8143.4
6 30 stock 7295.61
6 31 stock 6162.41
7 1 stock 3417.28
7 2 stock 4140.56
7 3 stock 4800.45
7 4 stock 5189.8
7 5 stock 5231.2
7 6 stock 5178.67
7 7 stock 5089.87
7 8 stock 4955.48
7 9 stock 4832.65
7 10 stock 4774.76
7 11 stock 4789.5
7 12 stock 4783.64
7 13 stock 4666.54
7 14 stock 4622.25
7 15 stock 4570.48
7 16 stock 4477.26
7 17 stock 4306.93
7 18 stock 4414.23
7 19 stock 4649.2
7 20 stock 4818.54
7 21 stock 4738.11
7 22 stock 4723.35
7 23 stock 4716.29
7 24 stock 4702.58
7 25 stock 4725.03
7 26 stock 4955.89
7 27 stock 5198.45
7 28 stock 5281.82
7 29 stock 5110.49
7 30 stock 4606.82
7 31 stock 3867.63
8 1 stock 1955.68
8 2 stock 2348.55
8 3 stock 2654.09
8 4 stock 2794.86
8 5 stock 2719.93
8 6 stock 2637.47
8 7 stock 2560.8
8 8 stock 2480.48
8 9 stock 2373.31
8 10 stock 2347.32
8 11 stock 2375.71
8 12 stock 2402.4
8 13 stock 2375.95
8 14 stock 2386.97
8 16 stock 2338.98
8 17 stock 2308.55
8 18 stock 2354.19
8 19 stock 2449.21
8 20 stock 2518.96
8 21 stock 2546.18
8 22 stock 2565.7
8 23 stock 2590.42
8 24 stock 2603.17
8 25 stock 2631.53
8 26 stock 2733.3
8 27 stock 2858.38
8 28 stock 2901.99
8 29 stock 2784.75
8 30 stock 2506.58
8 31 stock 2100.12
9 1 stock 949.852
9 2 stock 1135.53
9 3 stock 1246.47
9 4 stock 1261.04
9 5 stock 1196.87
9 6 stock 1141.79
9 7 stock 1098.27
9 8 stock 1062.07
9 9 stock 1017.44
9 10 stock 1009.68
9 11 stock 1021.55
9 12 stock 1038.97
9 13 stock 1034.57
9 14 stock 1046.32
9 17 stock 1008.82
9 18 stock 1031.83
9 19 stock 1096.77
9 20 stock 1129.5
9 21 stock 1152.97
9 22 stock 1171.39
9 23 stock 1183.32
9 24 stock 1192.63
9 25 stock 1210.27
9 26 stock 1255.69
9 27 stock 1313.25
9 28 stock 1344.16
9 29 stock 1298.39
9 30 stock 1174.97
9 31 stock 971.661
10 1 stock 321.577
10 2 stock 385.124
10 3 stock 413.8
10 4 stock 409.951
10 5 stock 386.104
10 6 stock 365.189
10 7 stock 349.399
10 8 stock 337.752
10 9 stock 327.277
10 10 stock 325.398
10 11 stock 329.307
10 12 stock 335.503
10 13 stock 337.925
10 14 stock 344.059
10 17 stock 343.201
10 18 stock 364.034
10 19 stock 368.751
10 20 stock 372.948
10 21 stock 380.873
10 22 stock 385.848
10 23 stock 389.978
10 24 stock 394.552
10 25 stock 402.668
10 26 stock 417.598
10 27 stock 435.578
10 28 stock 448.303
10 29 stock 437.124
10 30 stock 398.627
10 31 stock 327.808
11 1 stock 76.8392
11 2 stock 91.8514
11 3 stock 98.4793
11 4 stock 97.967
11 5 stock 93.3856
11 6 stock 88.2387
11 7 stock 84.011
11 8 stock 81.1706
11 9 stock 79.5443
11 10 stock 79.2513
11 11 stock 80.134
11 12 stock 81.6701
11 13 stock 83.1855
11 14 stock 85.2552
11 19 stock 92.5984
11 20 stock 92.7564
11 21 stock 94.3197
11 22 stock 95.2997
11 23 stock 96.3052
11 24 stock 97.7294
11 25 stock 100.175
11 26 stock 103.732
11 27 stock 107.777
11 28 stock 110.455
11 29 stock 107.892
11 30 stock 98.6062
11 31 stock 81.266
12 1 stock 15.6609
12 2 stock 18.6216
12 3 stock 20.0213
12 4 stock 20.1528
12 5 stock 19.6238
12 6 stock 18.6231
12 7 stock 17.7056
12 8 stock 17.1513
12 9 stock 17.0161
12 10 stock 16.9969
12 11 stock 17.1688
12 12 stock 17.502
12 13 stock 17.8976
12 14 stock 18.3956
12 18 stock 20.1431
12 19 stock 20.2234
12 20 stock 20.3144
12 21 stock 20.6467
12 22 stock 20.8477
12 23 stock 21.0648
12 24 stock 21.3923
12 25 stock 21.9279
12 26 stock 22.6271
12 27 stock 23.3668
12 28 stock 23.7785
12 29 stock 23.1901
12 30 stock 21.1547
12 31 stock 17.5395
13 1 stock 2.97679
13 2 stock 3.51535
13 3 stock 3.78519
13 4 stock 3.85052
13 5 stock 3.84529
13 6 stock 3.69078
13 7 stock 3.53597
13 8 stock 3.46642
13 9 stock 3.49826
13 10 stock 3.5105
13 11 stock 3.54817
13 12 stock 3.61501
13 13 stock 3.68926
13 14 stock 3.58457
13 15 stock 3.71074
13 18 stock 4.06109
13 19 stock 4.18286
13 20 stock 4.24299
13 21 stock 4.25891
13 22 stock 4.2966
13 23 stock 4.35198
13 24 stock 4.43001
13 25 stock 4.53463
13 26 stock 4.67178
13 27 stock 4.80745
13 28 stock 4.87164
13 29 stock 4.74607
13 30 stock 4.32876
13 31 stock 3.61211
14 1 stock 0.534727
14 2 stock 0.629197
14 3 stock 0.677002
14 4 stock 0.697484
14 5 stock 0.71695
14 6 stock 0.704219
14 7 stock 0.685391
14 8 stock 0.685895
14 9 stock 0.70977
14 10 stock 0.716912
14 11 stock 0.725974
14 12 stock 0.739126
14 13 stock 0.608105
14 14 stock 0.527841
14 15 stock 0.626855
14 16 stock 0.673672
14 17 stock 0.672314
14 18 stock 0.719749
14 19 stock 0.767607
14 20 stock 0.796459
14 21 stock 0.794195
14 22 stock 0.811423
14 23 stock 0.833776
14 24 stock 0.861875
14 25 stock 0.893776
14 26 stock 0.925077
14 27 stock 0.952663
14 28 stock 0.965812
14 29 stock 0.945248
14 30 stock 0.863303
14 31 stock 0.723679
15 1 stock 0.090084
15 2 stock 0.105638
15 3 stock 0.114079
15 4 stock 0.120182
15 5 stock 0.128486
15 6 stock 0.129607
15 7 stock 0.129148
15 8 stock 0.132483
15 9 stock 0.141142
15 10 stock 0.143301
15 11 stock 0.140257
15 15 stock 0.0967761
15 16 stock 0.103592
15 17 stock 0.0993226
15 18 stock 0.107478
15 19 stock 0.11833
15 20 stock 0.127109
15 21 stock 0.129719
15 22 stock 0.136655
15 23 stock 0.14452
15 24 stock 0.153684
15 25 stock 0.164028
15 26 stock 0.172294
15 27 stock 0.17875
15 28 stock 0.182606
15 29 stock 0.180705
15 30 stock 0.165445
15 31 stock 0.138851
16 1 stock 0.0135176
16 2 stock 0.0159182
16 3 stock 0.0175275
16 4 stock 0.0193044
16 5 stock 0.0224435
16 6 stock 0.0234698
16 7 stock 0.0237347
16 8 stock 0.0246522
16 9 stock 0.0247474
16 15 stock 0.0138976
16 16 stock 0.0149794
16 17 stock 0.0143174
16 18 stock 0.0154647
16 19 stock 0.0170831
16 20 stock 0.018789
16 21 stock 0.0203743
16 22 stock 0.0220024
16 23 stock 0.0237327
16 24 stock 0.0256747
16 25 stock 0.0272949
16 26 stock 0.0289259
16 27 stock 0.0302032
16 28 stock 0.0309279
16 29 stock 0.0309833
16 30 stock 0.0284565
16 31 stock 0.0239147
17 1 stock 0.00183535
17 2 stock 0.00219778
17 3 stock 0.00248037
17 4 stock 0.00286023
17 5 stock 0.00356534
17 6 stock 0.00377824
17 7 stock 0.00371836
17 8 stock 0.00324664
17 14 stock 0.00154245
17 15 stock 0.00168116
17 16 stock 0.00180612
17 17 stock 0.00173612
17 18 stock 0.00183223
17 19 stock 0.00202876
17 20 stock 0.00232123
17 21 stock 0.00277679
17 22 stock 0.0031907
17 23 stock 0.00358266
17 24 stock 0.00398996
17 25 stock 0.00434235
17 26 stock 0.00465682
17 27 stock 0.00488166
17 28 stock 0.00502465
17 29 stock 0.00495484
17 30 stock 0.00452504
17 31 stock 0.00378971
18 1 stock 0.00017796
18 2 stock 0.000220807
18 3 stock 0.00025799
18 4 stock 0.000309361
18 5 stock 0.00036656
18 6 stock 0.000369468
18 7 stock 0.000333761
18 8 stock 0.000248137
18 12 stock 0.000185223
18 13 stock 0.000133687
18 14 stock 0.000128443
18 15 stock 0.000140185
18 16 stock 0.000150293
18 17 stock 0.00014196
18 18 stock 0.000145899
18 19 stock 0.00015806
18 20 stock 0.000185525
18 21 stock 0.000248959
18 22 stock 0.000305136
18 23 stock 0.000361154
18 24 stock 0.000421691
18 25 stock 0.000473029
18 26 stock 0.00052491
18 27 stock 0.000572161
18 28 stock 0.000630761
18 29 stock 0.000601426
18 30 stock 0.000537001
18 31 stock 0.000439635
19 1 stock 1.69118e-011
19 2 stock 1.96321e-011
19 3 stock 2.24184e-011
19 4 stock 2.69417e-011
19 5 stock 3.58084e-011
19 6 stock 3.88735e-011
19 7 stock 3.70915e-011
19 8 stock 3.24929e-011
19 11 stock 2.61747e-011
19 12 stock 2.31904e-011
19 13 stock 1.72027e-011
19 14 stock 1.65441e-011
19 15 stock 1.76915e-011
19 16 stock 1.81219e-011
19 17 stock 1.5464e-011
19 18 stock 1.43673e-011
19 19 stock 1.44885e-011
19 20 stock 1.59615e-011
19 21 stock 2.14484e-011
19 22 stock 2.59755e-011
19 23 stock 3.05066e-011
19 24 stock 3.55776e-011
19 25 stock 4.05827e-011
19 26 stock 4.30056e-011
19 27 stock 4.28466e-011
19 28 stock 4.10478e-011
19 29 stock 3.80227e-011
19 30 stock 3.53131e-011
19 31 stock 3.21834e-011
20 1 stock 1.27442e-011
20 2 stock 1.46763e-011
20 3 stock 1.68557e-011
20 4 stock 1.97395e-011
20 5 stock 2.50866e-011
20 6 stock 2.66697e-011
20 7 stock 2.54157e-011
20 8 stock 2.34898e-011
20 9 stock 2.23837e-011
20 10 stock 2.17364e-011
20 11 stock 2.10963e-011
20 12 stock 1.92e-011
20 13 stock 1.51428e-011
20 14 stock 1.51369e-011
20 15 stock 1.6302e-011
20 16 stock 1.6343e-011
20 17 stock 1.31825e-011
20 18 stock 1.21264e-011
20 19 stock 1.24838e-011
20 20 stock 1.40172e-011
20 21 stock 1.82001e-011
20 22 stock 2.21205e-011
20 23 stock 2.62133e-011
20 24 stock 3.09179e-011
20 25 stock 3.43994e-011
20 26 stock 3.60332e-011
20 27 stock 3.51352e-011
20 28 stock 3.20446e-011
20 29 stock 2.78616e-011
20 30 stock 2.48403e-011
20 31 stock 2.21147e-011
21 1 stock 9.49019e-012
21 2 stock 1.06862e-011
21 3 stock 1.19865e-011
21 4 stock 1.32713e-011
21 5 stock 1.51012e-011
21 6 stock 1.48698e-011
21 7 stock 1.38562e-011
21 8 stock 1.30361e-011
21 9 stock 1.42935e-011
21 10 stock 1.49013e-011
21 11 stock 1.51897e-011
21 12 stock 1.45742e-011
21 13 stock 1.22112e-011
21 14 stock 1.21009e-011
21 15 stock 1.23469e-011
21 16 stock 1.1443e-011
21 17 stock 7.78396e-012
21 18 stock 6.90597e-012
21 19 stock 7.11026e-012
21 20 stock 8.24384e-012
21 21 stock 1.10265e-011
21 22 stock 1.39187e-011
21 23 stock 1.74398e-011
21 24 stock 2.18325e-011
21 25 stock 2.60821e-011
21 26 stock 2.80239e-011
21 27 stock 2.73283e-011
21 28 stock 2.46356e-011
21 29 stock 2.06221e-011
21 30 stock 1.7823e-011
21 31 stock 1.54374e-011
22 1 stock 6.49654e-012
22 2 stock 7.29978e-012
22 3 stock 8.04799e-012
22 4 stock 8.76229e-012
22 5 stock 9.09661e-012
22 6 stock 8.50863e-012
22 7 stock 7.6257e-012
22 8 stock 7.27877e-012
22 9 stock 8.79994e-012
22 10 stock 9.6822e-012
22 11 stock 1.03032e-011
22 12 stock 1.0364e-011
22 13 stock 8.93423e-012
22 14 stock 8.49521e-012
22 15 stock 8.02615e-012
22 16 stock 6.6964e-012
22 17 stock 4.12111e-012
22 18 stock 3.62801e-012
22 19 stock 3.89618e-012
22 20 stock 4.68204e-012
22 21 stock 6.536e-012
22 22 stock 8.63283e-012
22 23 stock 1.12904e-011
22 24 stock 1.46184e-011
22 25 stock 1.83381e-011
22 26 stock 2.01746e-011
22 27 stock 1.97984e-011
22 28 stock 1.75985e-011
22 29 stock 1.41126e-011
22 30 stock 1.18175e-011
22 31 stock 1.00762e-011
23 1 stock 3.94996e-012
23 2 stock 4.59188e-012
23 3 stock 5.27075e-012
23 4 stock 5.91139e-012
23 5 stock 6.2927e-012
23 6 stock 6.03629e-012
23 7 stock 5.43227e-012
23 8 stock 5.05192e-012
23 9 stock 5.9788e-012
23 10 stock 6.59589e-012
23 11 stock 7.02366e-012
23 12 stock 7.04162e-012
23 13 stock 6.16544e-012
23 14 stock 5.47882e-012
23 15 stock 4.83205e-012
23 16 stock 3.8877e-012
23 17 stock 2.52061e-012
23 18 stock 2.38636e-012
23 19 stock 2.70318e-012
23 20 stock 3.44542e-012
23 21 stock 4.78685e-012
23 22 stock 6.29235e-012
23 23 stock 8.20169e-012
23 24 stock 1.01628e-011
23 25 stock 1.21446e-011
23 26 stock 1.27787e-011
23 27 stock 1.22506e-011
23 28 stock 1.05778e-011
23 29 stock 7.98612e-012
23 30 stock 6.48025e-012
23 31 stock 5.49016e-012
24 1 stock 1.87237e-012
24 2 stock 2.39511e-012
24 3 stock 3.05843e-012
24 4 stock 3.85881e-012
24 5 stock 4.91965e-012
24 6 stock 5.30952e-012
24 7 stock 5.12888e-012
24 8 stock 4.71097e-012
24 9 stock 4.56162e-012
24 10 stock 4.55324e-012
24 11 stock 4.60908e-012
24 12 stock 4.51195e-012
24 13 stock 3.8229e-012
24 14 stock 3.36016e-012
24 15 stock 2.90198e-012
24 16 stock 2.43352e-012
24 17 stock 1.98124e-012
24 18 stock 2.14525e-012
24 19 stock 2.69035e-012
24 20 stock 3.44325e-012
24 21 stock 4.35334e-012
24 22 stock 5.34745e-012
24 23 stock 6.31465e-012
24 24 stock 6.87904e-012
24 25 stock 6.64857e-012
24 26 stock 6.11299e-012
24 27 stock 5.31747e-012
24 28 stock 4.22288e-012
24 29 stock 2.90566e-012
24 30 stock 2.28847e-012
24 31 stock 1.97785e-012
25 1 stock 6.74885e-013
25 2 stock 9.7054e-013
25 3 stock 1.37401e-012
25 4 stock 2.00259e-012
25 5 stock 2.97484e-012
25 6 stock 3.55085e-012
25 7 stock 3.61376e-012
25 8 stock 3.27095e-012
25 9 stock 2.66128e-012
25 10 stock 2.45566e-012
25 11 stock 2.3742e-012
25 12 stock 2.28763e-012
25 13 stock 2.06524e-012
25 14 stock 1.92268e-012
25 15 stock 1.78176e-012
25 16 stock 1.64303e-012
25 17 stock 1.57969e-012
25 18 stock 1.83613e-012
25 19 stock 2.34103e-012
25 20 stock 2.95221e-012
25 21 stock 3.36051e-012
25 22 stock 3.89196e-012
25 23 stock 4.30239e-012
25 24 stock 4.2167e-012
25 25 stock 3.59953e-012
25 26 stock 2.95468e-012
25 27 stock 2.36821e-012
25 28 stock 1.79054e-012
25 29 stock 1.1935e-012
25 30 stock 9.25831e-013
25 31 stock 8.0561e-013
26 1 stock 1.76652e-013
26 2 stock 2.78564e-013
26 3 stock 4.30695e-013
26 4 stock 7.19552e-013
26 5 stock 1.2779e-012
26 6 stock 1.70295e-012
26 7 stock 1.83202e-012
26 8 stock 1.68325e-012
26 9 stock 1.30371e-012
26 10 stock 1.18048e-012
26 11 stock 1.13639e-012
26 12 stock 1.12947e-012
26 13 stock 1.15262e-012
26 14 stock 1.14729e-012
26 15 stock 1.13789e-012
26 16 stock 1.12406e-012
26 17 stock 1.14652e-012
26 18 stock 1.37157e-012
26 19 stock 1.70478e-012
26 20 stock 2.01057e-012
26 21 stock 2.09525e-012
26 22 stock 2.28082e-012
26 23 stock 2.37152e-012
26 24 stock 2.17076e-012
26 25 stock 1.67284e-012
26 26 stock 1.25787e-012
26 27 stock 9.5263e-013
26 28 stock 6.92671e-013
26 29 stock 4.43426e-013
26 30 stock 3.39178e-013
26 31 stock 2.9072e-013
*end

[state-2]
report.type: partition
year: 2002
time_step: two
row column category age[1]
1 1 stock 838.006
1 2 stock 1187.5
1 3 stock 1552.01
1 4 stock 1863.21
1 5 stock 2074.53
1 6 stock 2302.27
1 7 stock 2551.44
1 8 stock 2792.04
1 9 stock 2726.77
1 10 stock 2797.66
1 11 stock 2866.65
1 12 stock 2857.72
1 13 stock 2623.49
1 14 stock 2480.36
1 15 stock 2303.39
1 16 stock 2184.1
1 17 stock 2121.2
1 18 stock 2204.41
1 19 stock 2373.93
1 20 stock 2507.58
1 21 stock 2528.3
1 22 stock 2435.45
1 23 stock 2263.06
1 24 stock 2114.72
1 25 stock 2048.29
1 26 stock 2048.7
1 27 stock 2058.67
1 28 stock 2057.28
1 29 stock 2049.2
1 30 stock 1902.96
1 31 stock 1695.51
2 1 stock 1395.12
2 2 stock 1926.58
2 3 stock 2502.19
2 4 stock 3011.94
2 5 stock 3352.86
2 6 stock 3688.66
2 7 stock 4051.86
2 8 stock 4385.49
2 9 stock 4401.83
2 10 stock 4536.66
2 11 stock 4600.92
2 12 stock 4516.88
2 13 stock 4090.69
2 14 stock 3779.54
2 15 stock 3430.75
2 16 stock 3163.23
2 17 stock 3024.83
2 18 stock 3185.43
2 19 stock 3501.94
2 20 stock 3800.55
2 21 stock 3894.51
2 22 stock 3713.96
2 23 stock 3470.91
2 24 stock 3201.19
2 25 stock 3099.17
2 26 stock 3114.38
2 27 stock 3139.06
2 28 stock 3116.29
2 29 stock 3086.12
2 30 stock 2858.13
2 31 stock 2540.24
3 1 stock 2003.07
3 2 stock 2711.25
3 3 stock 3522.27
3 4 stock 4309.96
3 5 stock 4862.72
3 6 stock 5375.72
3 7 stock 5896.33
3 8 stock 6305.94
3 9 stock 6426.4
3 10 stock 6577.27
3 11 stock 6586.48
3 12 stock 6341.96
3 13 stock 5647.38
3 14 stock 5103.92
3 15 stock 4571.59
3 16 stock 4162.38
3 17 stock 3996.96
3 18 stock 4238.21
3 19 stock 4718.4
3 20 stock 5183.45
3 21 stock 5330.08
3 22 stock 5121.73
3 23 stock 4786.35
3 24 stock 4439.27
3 25 stock 4319.99
3 26 stock 4385.28
3 27 stock 4413.34
3 28 stock 4360.17
3 29 stock 4293.05
3 30 stock 3942.48
3 31 stock 3490.61
4 1 stock 2431.42
4 2 stock 3305.11
4 3 stock 4409.33
4 4 stock 5557.57
4 5 stock 6423.64
4 6 stock 7152.19
4 7 stock 7739
4 8 stock 8118.45
4 9 stock 8176.87
4 10 stock 8290.24
4 11 stock 8252.03
4 12 stock 7951.64
4 13 stock 7122.2
4 14 stock 6449.58
4 15 stock 5835.79
4 16 stock 5326.53
4 17 stock 5093.66
4 18 stock 5429.58
4 19 stock 6013.01
4 20 stock 6518.31
4 21 stock 6579.32
4 22 stock 6362.26
4 23 stock 6000.05
4 24 stock 5644.74
4 25 stock 5543.68
4 26 stock 5678.77
4 27 stock 5781.54
4 28 stock 5675.55
4 29 stock 5533.95
4 30 stock 5018.41
4 31 stock 4416.65
5 1 stock 2989.24
5 2 stock 3958.86
5 3 stock 5177.02
5 4 stock 6474.59
5 5 stock 7505.34
5 6 stock 8390.14
5 7 stock 9014.74
5 8 stock 9387.76
5 9 stock 9476.95
5 10 stock 9504.31
5 11 stock 9392.06
5 12 stock 9019.04
5 13 stock 8251.56
5 14 stock 7590.46
5 15 stock 7027.16
5 16 stock 6533.8
5 17 stock 6115.86
5 18 stock 6403.11
5 19 stock 6941.29
5 20 stock 7419.61
5 21 stock 7328.75
5 22 stock 7150.14
5 23 stock 6874.68
5 24 stock 6628.43
5 25 stock 6559.14
5 26 stock 6742.58
5 27 stock 6829.39
5 28 stock 6646.58
5 29 stock 6420.7
5 30 stock 5761.1
5 31 stock 5006.64
6 1 stock 3510.4
6 2 stock 4476.1
6 3 stock 5651
6 4 stock 6867.98
6 5 stock 7821.24
6 6 stock 8682.68
6 7 stock 9228.36
6 8 stock 9494.68
6 9 stock 9501.57
6 10 stock 9415.11
6 11 stock 9261.78
6 12 stock 8940.07
6 13 stock 8326.23
6 14 stock 7857.97
6 15 stock 7447.28
6 16 stock 7076.15
6 17 stock 6630.73
6 18 stock 6819.39
6 19 stock 7238.62
6 20 stock 7598.3
6 21 stock 7461.64
6 22 stock 7361.14
6 23 stock 7244.14
6 24 stock 7100.25
6 25 stock 7073.68
6 26 stock 7267.39
6 27 stock 7316.38
6 28 stock 7094.08
6 29 stock 6721.72
6 30 stock 5983.92
6 31 stock 5167.89
7 1 stock 3708.58
7 2 stock 4579.72
7 3 stock 5609.36
7 4 stock 6588.91
7 5 stock 7324.91
7 6 stock 7947.02
7 7 stock 8340.12
7 8 stock 8431.07
7 9 stock 8334.66
7 10 stock 8188.56
7 11 stock 8062.22
7 12 stock 7843.59
7 13 stock 7432.03
7 14 stock 7162.56
7 15 stock 6923.15
7 16 stock 6666
7 17 stock 6336.33
7 18 stock 6447.8
7 19 stock 6769.57
7 20 stock 7021.12
7 21 stock 6931.44
7 22 stock 6945.01
7 23 stock 6963.42
7 24 stock 6944.51
7 25 stock 6921.02
7 26 stock 7090.19
7 27 stock 7113.65
7 28 stock 6862.16
7 29 stock 6386.47
7 30 stock 5686.93
7 31 stock 4880.97
8 1 stock 3445.12
8 2 stock 4218.34
8 3 stock 5043.14
8 4 stock 5786.05
8 5 stock 6228.29
8 6 stock 6603.95
8 7 stock 6804.84
8 8 stock 6802.53
8 9 stock 6568.05
8 10 stock 6441.74
8 11 stock 6393.92
8 12 stock 6299.49
8 13 stock 6049.77
8 14 stock 5906.47
8 16 stock 5549.3
8 17 stock 5415.94
8 18 stock 5494.44
8 19 stock 5712.78
8 20 stock 5893.78
8 21 stock 5991.62
8 22 stock 6070.38
8 23 stock 6151.51
8 24 stock 6185.75
8 25 stock 6217.49
8 26 stock 6332.73
8 27 stock 6351.92
8 28 stock 6117.45
8 29 stock 5638.09
8 30 stock 5005.48
8 31 stock 4278.06
9 1 stock 2891.44
9 2 stock 3512.05
9 3 stock 4107.2
9 4 stock 4579.56
9 5 stock 4829.91
9 6 stock 5009.52
9 7 stock 5068.5
9 8 stock 5020.6
9 9 stock 4830.1
9 10 stock 4740.91
9 11 stock 4702.76
9 12 stock 4667.22
9 13 stock 4520.5
9 14 stock 4446.74
9 17 stock 4069.92
9 18 stock 4145.59
9 19 stock 4409.09
9 20 stock 4560.15
9 21 stock 4684.42
9 22 stock 4782.28
9 23 stock 4845.05
9 24 stock 4891.41
9 25 stock 4954.84
9 26 stock 5072.06
9 27 stock 5112.77
9 28 stock 4947.19
9 29 stock 4542.52
9 30 stock 4023.21
9 31 stock 3395.15
10 1 stock 2094.51
10 2 stock 2547.06
10 3 stock 2938.74
10 4 stock 3222.1
10 5 stock 3350.13
10 6 stock 3403.27
10 7 stock 3388.1
10 8 stock 3330.49
10 9 stock 3229
10 10 stock 3170.01
10 11 stock 3144.98
10 12 stock 3135.38
10 13 stock 3085.13
10 14 stock 3067.46
10 17 stock 2919.72
10 18 stock 3083.85
10 19 stock 3124.8
10 20 stock 3174.77
10 21 stock 3261.3
10 22 stock 3314.27
10 23 stock 3354.18
10 24 stock 3400.67
10 25 stock 3476.47
10 26 stock 3580.81
10 27 stock 3630.51
10 28 stock 3547.11
10 29 stock 3268.51
10 30 stock 2886.42
10 31 stock 2411.64
11 1 stock 1301.13
11 2 stock 1586.16
11 3 stock 1818.33
11 4 stock 1975.11
11 5 stock 2040.01
11 6 stock 2035.17
11 7 stock 1992.68
11 8 stock 1945.11
11 9 stock 1902.52
11 10 stock 1869.95
11 11 stock 1850.49
11 12 stock 1847.6
11 13 stock 1848.24
11 14 stock 1861.94
11 19 stock 1944.33
11 20 stock 1959.54
11 21 stock 2003.84
11 22 stock 2027.46
11 23 stock 2047.78
11 24 stock 2081.67
11 25 stock 2141.62
11 26 stock 2214.49
11 27 stock 2258.82
11 28 stock 2223.66
11 29 stock 2067.55
11 30 stock 1826.43
11 31 stock 1512.59
12 1 stock 696.928
12 2 stock 849.552
12 3 stock 966.054
12 4 stock 1040
12 5 stock 1072.26
12 6 stock 1054.16
12 7 stock 1018.1
12 8 stock 990.07
12 9 stock 978.63
12 10 stock 964.415
12 11 stock 950.247
12 12 stock 943.321
12 13 stock 946.82
12 14 stock 961.031
12 18 stock 1031.39
12 19 stock 1043.88
12 20 stock 1060.4
12 21 stock 1085.64
12 22 stock 1096.89
12 23 stock 1106.47
12 24 stock 1125.22
12 25 stock 1158.97
12 26 stock 1199.3
12 27 stock 1227.25
12 28 stock 1215.55
12 29 stock 1141.45
12 30 stock 1009.05
12 31 stock 830.34
13 1 stock 320.774
13 2 stock 390.396
13 3 stock 439.518
13 4 stock 468.133
13 5 stock 483.6
13 6 stock 471.858
13 7 stock 453.718
13 8 stock 443.921
13 9 stock 446.058
13 10 stock 442.379
13 11 stock 435.431
13 12 stock 426.996
13 13 stock 421.048
13 14 stock 400.757
13 15 stock 411.202
13 18 stock 461.338
13 19 stock 486.15
13 20 stock 503.496
13 21 stock 510.949
13 22 stock 515.916
13 23 stock 521.469
13 24 stock 531.243
13 25 stock 546.837
13 26 stock 567.057
13 27 stock 583.191
13 28 stock 582.459
13 29 stock 552.586
13 30 stock 489.921
13 31 stock 401.061
14 1 stock 124.748
14 2 stock 152.109
14 3 stock 169.326
14 4 stock 179.035
14 5 stock 186.291
14 6 stock 182.867
14 7 stock 176.788
14 8 stock 175.967
14 9 stock 181.408
14 10 stock 181.695
14 11 stock 179.531
14 12 stock 174.461
14 13 stock 135.481
14 14 stock 112.201
14 15 stock 130.413
14 16 stock 140.933
14 17 stock 144.628
14 18 stock 161.474
14 19 stock 179.943
14 20 stock 192.891
